,screenName,description,location,text
632,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Reporter @eringriffith says there could be even deeper job cuts in the tech sector  https://t.co/XUvANmFSNZ https://t.co/HenqHLYfM5
633,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Dolly Parton is the latest recipient of Jeff Bezos’ Courage and Civility Award 
https://t.co/CiftLM4grv"
634,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Mehran Karimi Nasseri, the man who had lived inside the Paris-Charles de Gaulle airport for years and inspired Steven Spielberg’s 2004 film “The Terminal”, died Saturday at the same airport.
https://t.co/3tEcbktLnQ"
635,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"With Sen. Cortez Masto's key win in Nevada, Democrats will maintain control of the chamber in a big victory for President Biden, CNN projects
https://t.co/m4v1kAujjR"
636,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""This is what liberation looks like, this is what liberation feels like""

Euphoric crowds burst into song as @NicRobertsonCNN reports from the newly liberated Ukrainian city of Kherson https://t.co/7Oe65u7SgQ https://t.co/0oYbxyJ3e6"
637,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Sam Bankman-Fried woke up on Monday still a billionaire, even as his cryptocurrency empire was beginning to unravel. By Friday, his fortune was completely wiped out. https://t.co/qtJEwvnnob"
638,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,There is no sugarcoating it: This is a terrible time to buy a home. https://t.co/SCoL4PEqOM
639,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Renowned street artist Banksy has unveiled his latest artwork in an Instagram post -- a mural in the liberated Ukrainian town of Borodianka.
https://t.co/ar2sEkj2Hc"
640,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A man made a run to Walmart in Rocky Mount, North Carolina, and came home $100,000 richer.
https://t.co/kvVgG6QuDG"
641,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Disney is planning to freeze hiring and cut some jobs as it strives to move the Disney+ streaming service to profitability against a backdrop of economic uncertainty
https://t.co/3xbAergWYN"
642,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Playbill, a news outlet and guide for the Broadway theater community and theatergoers, said Friday it left Twitter after Elon Musk took over the platform.
https://t.co/iYQJr7oymW"
643,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"He played one of the most iconic characters on television as the Fonz on Happy Days and talks about one of his biggest regrets of his career.  @HWinkler4Real talks about his upbringing and career on Who’s Talking to Chris Wallace, Sunday at 7 p.m. ET https://t.co/OYuYcyMFG9"
644,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two planes have collided during the Wings Over Dallas air show at Dallas Executive Airport, authorities said
https://t.co/pAudy2cXdt"
645,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A Georgia man has been arrested for animal cruelty and dog fighting after detectives found 106 dogs in poor conditions at his property, officials said.
https://t.co/4Xt5fbp3qu"
646,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Holocaust survivor left on a bench as a baby finds new family at 80 https://t.co/0uZyshmRjG
647,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,This is the biggest wild card in the climate crisis https://t.co/hAPuK3tIFg
648,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Reporter @eringriffith says there could be even deeper job cuts in the tech sector  https://t.co/GMDP8RITrX https://t.co/PKqEMNcInJ
649,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The city’s residents have no water, no internet connection and little power. But as a CNN crew entered Kherson's city center on Saturday, the mood was euphoric https://t.co/p7umMg3IHB"
650,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Cast and crew members attended a first-of-its-kind Marvel premiere in Africa. Stars talked to CNN about the importance and significance of celebrating in a place where many of them have deep https://t.co/H68kxQZDPy https://t.co/g1VUOxwKm1
651,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A bouncing baby gorilla has been born at the Fort Worth Zoo in Texas https://t.co/caVAxi23g3
652,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Belching lakes, mystery craters, ""zombie fires"": How the climate crisis is transforming the Arctic permafrost https://t.co/0yQ3MBMFq6"
653,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Richard Casper and CreatiVets are using art and music to help fellow vets heal by sharing their stories. 

You can vote for Richard become CNN Hero of the Year. Vote for him or any of the other Top 10 CNN Heroes right now at https://t.co/ANMKKlbytz. https://t.co/HrIk1iWNJ1"
654,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Larry David made a prediction about this week’s crypto meltdown that was prettaaay prettaaay good. https://t.co/4YFUx2MU4w
655,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Reporter @eringriffith says there are reported to have been 100,000 job losses in the tech industry so far this year, and that ""people that have never had to work that hard to find a job in tech before"" might now have to work harder to find one https://t.co/RD11qoobpn https://t.co/q3jfTYgebb"
656,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Stocks soared in their best day since 2020 on Thursday amid easing inflation https://t.co/ewtSOvlAS1 https://t.co/8gzD0r17W0
657,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""It's the best day in my life because our town is free""

A resident of the liberated Ukrainian city of Kherson describes Russian soldiers as ""orcs"" and ""fascists"" https://t.co/GAueY1UYPv https://t.co/bPXyR9ZpIv"
658,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In Volusia County, at least 49 beachfront properties, including hotels and condos, have been deemed “unsafe” in the aftermath of Nicole https://t.co/XU5f1LF9Ca"
659,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Meet the history-makers of the 2022 midterm elections. https://t.co/du8Ohi9s2r
660,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Brooklyn Nets owner Joe Tsai says he believes Nets star Kyrie Irving “does not have any beliefs of hate towards Jewish people” https://t.co/CLjP8HXGBu
661,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Why Planet Fitness hasn’t raised its $10 monthly gym price in 30 years https://t.co/zhDuXqxXcE
662,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,UFC president Dana White is getting into the slap game https://t.co/VpTWyyRpko
663,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Rainn Wilson has “changed” his name and is inviting others to do the same. https://t.co/usnm19slKk
664,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"For the first time in Disneyland's 67-year history, there are now characters in wheelchairs represented on an attraction. https://t.co/LM7AVYkI3X"
665,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Former Vice President Mike Pence shares his thoughts on democracy and his vision for the Republican Party in a new CNN town hall. Join him and host, Jake Tapper on Wednesday at 9 p.m. ET https://t.co/nIMtbntZx9"
666,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"$473 million in assets are missing from the reeling cryptocurrency exchange, which just filed for bankruptcy.
https://t.co/w0iKwLWhFR"
667,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Renowned street artist Banksy has unveiled his latest artwork in an Instagram post – a mural in the liberated Ukrainian town of Borodianka https://t.co/SkDrtF0Tac
668,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Family and fans gathered to honor Takeoff from Migos at a memorial service at State Farm Arena in Atlanta, Georgia.
CNN's @Ryanyoungnews takes a closer look at the life and talent of the young rapper. Watch here: https://t.co/tr9P6S30Hb"
669,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A citizen of the newly liberated Ukrainian city of Kherson tells @NicRobertsonCNN he is ""full of happiness"" since Russian troops left the city
https://t.co/sbxaO3Tokb https://t.co/QVtmHAjxQQ"
