,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
48,48,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"from breakingviews tech valuations crater, elon musks satellite and rocket firm may rising  billion rob_cyran explains why building the starlink satellite network ahead rivals like amazon worth increasingly more the billionaire httpstcouxdrowgju",450.0,corporatenews,0,"['breakingview', 'tech', 'valuat', 'crater', ',', 'elon', 'musk', 'satellit', 'rocket', 'firm', 'may', 'rise', 'billion', 'rob_cyran', 'explain', 'build', 'starlink', 'satellit', 'network', 'ahead', 'rival', 'like', 'amazon', 'worth', 'increasingli', 'billionair', 'httpstcouxdrowgju']","breakingview tech valuat crater , elon musk satellit rocket firm may rise billion rob_cyran explain build starlink satellit network ahead rival like amazon worth increasingli billionair httpstcouxdrowgju"
49,49,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,eight spacex employees say they were fired for speaking against elon musk httpstcoxmroepm httpstcoexel,455.0,corporatenews,0,"['eight', 'spacex', 'employe', 'say', 'fire', 'speak', 'elon', 'musk', 'httpstcoxmroepm', 'httpstcoexel']",eight spacex employe say fire speak elon musk httpstcoxmroepm httpstcoexel
50,50,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,disabled employee sues twitter over musks ban remote work httpstcovkyadndib httpstcoaebjjjdc,466.0,corporatenews,0,"['disabl', 'employe', 'sue', 'twitter', 'musk', 'ban', 'remot', 'work', 'httpstcovkyadndib', 'httpstcoaebjjjdc']",disabl employe sue twitter musk ban remot work httpstcovkyadndib httpstcoaebjjjdc
51,51,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,reuterslegal new lawsuit claims that twitter owner elon musks mandate that employees stop working remotely and put long hours,471.0,corporatenews,0,"['reutersleg', 'new', 'lawsuit', 'claim', 'twitter', 'owner', 'elon', 'musk', 'mandat', 'employe', 'stop', 'work', 'remot', 'put', 'long', 'hour']",reutersleg new lawsuit claim twitter owner elon musk mandat employe stop work remot put long hour
52,52,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,hess ceo says opec back the drivers seat us shale growth slows httpstcojzkmcstb httpstcoxbhlnhzcy,504.0,corporatenews,0,"['hess', 'ceo', 'say', 'opec', 'back', 'driver', 'seat', 'u', 'shale', 'growth', 'slow', 'httpstcojzkmcstb', 'httpstcoxbhlnhzci']",hess ceo say opec back driver seat u shale growth slow httpstcojzkmcstb httpstcoxbhlnhzci
53,53,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new ceo says ftx had complete failure corporate control httpstcobosbgifcf httpstcojcdwtoefrb,506.0,corporatenews,0,"['new', 'ceo', 'say', 'ftx', 'complet', 'failur', 'corpor', 'control', 'httpstcobosbgifcf', 'httpstcojcdwtoefrb']",new ceo say ftx complet failur corpor control httpstcobosbgifcf httpstcojcdwtoefrb
54,54,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"google agreed pay  mln activision stop competition, epic games alleges httpstcopiuaaioefb httpstcoqjixdvjjnb",513.0,corporatenews,0,"['googl', 'agre', 'pay', 'mln', 'activis', 'stop', 'competit', ',', 'epic', 'game', 'alleg', 'httpstcopiuaaioefb', 'httpstcoqjixdvjjnb']","googl agre pay mln activis stop competit , epic game alleg httpstcopiuaaioefb httpstcoqjixdvjjnb"
55,55,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,elon musk sent message twitter staff telling them they had until today decide whether they wanted stay the company work long hours high intensity take severance package three months pay httpstcofjsxfeee httpstcoscyfds,516.0,corporatenews,0,"['elon', 'musk', 'sent', 'messag', 'twitter', 'staff', 'tell', 'today', 'decid', 'whether', 'want', 'stay', 'compani', 'work', 'long', 'hour', 'high', 'intens', 'take', 'sever', 'packag', 'three', 'month', 'pay', 'httpstcofjsxfee', 'httpstcoscyfd']",elon musk sent messag twitter staff tell today decid whether want stay compani work long hour high intens take sever packag three month pay httpstcofjsxfee httpstcoscyfd
56,56,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,eight spacex employees say they were fired for speaking against elon musk httpstcoipogekqfd httpstcolkwsqhr,520.0,corporatenews,0,"['eight', 'spacex', 'employe', 'say', 'fire', 'speak', 'elon', 'musk', 'httpstcoipogekqfd', 'httpstcolkwsqhr']",eight spacex employe say fire speak elon musk httpstcoipogekqfd httpstcolkwsqhr
57,57,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,disabled employee sues twitter over musks ban remote work httpstcoefaohqip httpstcorajdhpqms,529.0,corporatenews,0,"['disabl', 'employe', 'sue', 'twitter', 'musk', 'ban', 'remot', 'work', 'httpstcoefaohqip', 'httpstcorajdhpqm']",disabl employe sue twitter musk ban remot work httpstcoefaohqip httpstcorajdhpqm
58,58,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,hess ceo says opec back the drivers seat us shale growth slows httpstcooktpqb httpstcozjypvwjgm,565.0,corporatenews,0,"['hess', 'ceo', 'say', 'opec', 'back', 'driver', 'seat', 'u', 'shale', 'growth', 'slow', 'httpstcooktpqb', 'httpstcozjypvwjgm']",hess ceo say opec back driver seat u shale growth slow httpstcooktpqb httpstcozjypvwjgm
59,59,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new ceo says ftx had complete failure corporate control httpstcowheexcy httpstcomutnyka,568.0,corporatenews,0,"['new', 'ceo', 'say', 'ftx', 'complet', 'failur', 'corpor', 'control', 'httpstcowheexci', 'httpstcomutnyka']",new ceo say ftx complet failur corpor control httpstcowheexci httpstcomutnyka
60,60,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,chinese e-commerce giant alibaba posted smaller-than-expected rise quarterly revenue health crisis curbs and worsening economic outlook stifled consumer spending httpstcoykghgacu httpstcowqtrunduno,583.0,corporatenews,0,"['chine', 'e-commerc', 'giant', 'alibaba', 'post', 'smaller-than-expect', 'rise', 'quarterli', 'revenu', 'health', 'crisi', 'curb', 'worsen', 'econom', 'outlook', 'stifl', 'consum', 'spend', 'httpstcoykghgacu', 'httpstcowqtrunduno']",chine e-commerc giant alibaba post smaller-than-expect rise quarterli revenu health crisi curb worsen econom outlook stifl consum spend httpstcoykghgacu httpstcowqtrunduno
61,61,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,elon musk tells twitter staff opt for intensity take severance pay httpstcofjsxfeee httpstcowouxxsxhg,604.0,corporatenews,0,"['elon', 'musk', 'tell', 'twitter', 'staff', 'opt', 'intens', 'take', 'sever', 'pay', 'httpstcofjsxfee', 'httpstcowouxxsxhg']",elon musk tell twitter staff opt intens take sever pay httpstcofjsxfee httpstcowouxxsxhg
62,62,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"first tvs, now tortillas us companies set minimum prices halt discounting httpstcoufbdmoymeu httpstcothccrbdne",614.0,corporatenews,0,"['first', 'tv', ',', 'tortilla', 'u', 'compani', 'set', 'minimum', 'price', 'halt', 'discount', 'httpstcoufbdmoymeu', 'httpstcothccrbdn']","first tv , tortilla u compani set minimum price halt discount httpstcoufbdmoymeu httpstcothccrbdn"
63,63,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ceo geisinger jaewon ryu tells reuters why upstream healthcare important addressing root causes disease httpstcopliqoxu,628.0,corporatenews,0,"['ceo', 'geising', 'jaewon', 'ryu', 'tell', 'reuter', 'upstream', 'healthcar', 'import', 'address', 'root', 'caus', 'diseas', 'httpstcopliqoxu']",ceo geising jaewon ryu tell reuter upstream healthcar import address root caus diseas httpstcopliqoxu
64,64,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new ftx ceo says complete failure corporate control crypto exchange httpstcowedsnlm httpstconqinjtdjk,638.0,corporatenews,0,"['new', 'ftx', 'ceo', 'say', 'complet', 'failur', 'corpor', 'control', 'crypto', 'exchang', 'httpstcowedsnlm', 'httpstconqinjtdjk']",new ftx ceo say complet failur corpor control crypto exchang httpstcowedsnlm httpstconqinjtdjk
65,65,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ceo geisinger jaewon ryu tells reuters why upstream healthcare important addressing root causes disease httpstcopeofxrmhas,644.0,corporatenews,0,"['ceo', 'geising', 'jaewon', 'ryu', 'tell', 'reuter', 'upstream', 'healthcar', 'import', 'address', 'root', 'caus', 'diseas', 'httpstcopeofxrmha']",ceo geising jaewon ryu tell reuter upstream healthcar import address root caus diseas httpstcopeofxrmha
66,66,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"joanne conroy, ceo dartmouth health, tells reuters how community outreach and technology are important parts improving access healthcare america httpstconrvxlcjsi",645.0,corporatenews,0,"['joann', 'conroy', ',', 'ceo', 'dartmouth', 'health', ',', 'tell', 'reuter', 'commun', 'outreach', 'technolog', 'import', 'part', 'improv', 'access', 'healthcar', 'america', 'httpstconrvxlcjsi']","joann conroy , ceo dartmouth health , tell reuter commun outreach technolog import part improv access healthcar america httpstconrvxlcjsi"
67,67,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"meals company takeaway, grocery delivery firm getir european partnership httpstcogdmgvxybs httpstcowkjopiapum",665.0,corporatenews,0,"['meal', 'compani', 'takeaway', ',', 'groceri', 'deliveri', 'firm', 'getir', 'european', 'partnership', 'httpstcogdmgvxyb', 'httpstcowkjopiapum']","meal compani takeaway , groceri deliveri firm getir european partnership httpstcogdmgvxyb httpstcowkjopiapum"
68,68,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,makers everything from toys tortillas are increasingly setting minimum prices their goods maintain profits and limit price cutting retailers like walmart and amazon try grab sales from each other online httpstcoultmbqmlj,683.0,corporatenews,0,"['maker', 'everyth', 'toy', 'tortilla', 'increasingli', 'set', 'minimum', 'price', 'good', 'maintain', 'profit', 'limit', 'price', 'cut', 'retail', 'like', 'walmart', 'amazon', 'tri', 'grab', 'sale', 'onlin', 'httpstcoultmbqmlj']",maker everyth toy tortilla increasingli set minimum price good maintain profit limit price cut retail like walmart amazon tri grab sale onlin httpstcoultmbqmlj
69,69,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"exclusive under pressure increase production, mexicos state oil company pemex has risked fines for violations that cause environmental damage rather than delay output fix the underlying issues, according two senior company sources httpstcopxyeqav",692.0,corporatenews,0,"['exclus', 'pressur', 'increas', 'product', ',', 'mexico', 'state', 'oil', 'compani', 'pemex', 'risk', 'fine', 'violat', 'caus', 'environment', 'damag', 'rather', 'delay', 'output', 'fix', 'underli', 'issu', ',', 'accord', 'two', 'senior', 'compani', 'sourc', 'httpstcopxyeqav']","exclus pressur increas product , mexico state oil compani pemex risk fine violat caus environment damag rather delay output fix underli issu , accord two senior compani sourc httpstcopxyeqav"
70,70,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,work hardcore get fired thats the ultimatum twitter workers got from their new owner elon musk httpstcofjsxfeee httpstcondyjqisqk,696.0,corporatenews,0,"['work', 'hardcor', 'get', 'fire', 'that', 'ultimatum', 'twitter', 'worker', 'got', 'new', 'owner', 'elon', 'musk', 'httpstcofjsxfee', 'httpstcondyjqisqk']",work hardcor get fire that ultimatum twitter worker got new owner elon musk httpstcofjsxfee httpstcondyjqisqk
71,71,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"too many companies are using the esg investment umbrella bolster their green credentials, and tighter regulation needed, says dewi john, head research for and ireland refinitiv-lipper httpstcoarpkrlgmqp",726.0,corporatenews,0,"['mani', 'compani', 'use', 'esg', 'invest', 'umbrella', 'bolster', 'green', 'credenti', ',', 'tighter', 'regul', 'need', ',', 'say', 'dewi', 'john', ',', 'head', 'research', 'ireland', 'refinitiv-lipp', 'httpstcoarpkrlgmqp']","mani compani use esg invest umbrella bolster green credenti , tighter regul need , say dewi john , head research ireland refinitiv-lipp httpstcoarpkrlgmqp"
72,72,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,workers more than us company-owned starbucks locations plan strike for one day today protest what they say illegal retaliation against their union organizing httpstcodunujjd,728.0,corporatenews,0,"['worker', 'u', 'company-own', 'starbuck', 'locat', 'plan', 'strike', 'one', 'day', 'today', 'protest', 'say', 'illeg', 'retali', 'union', 'organ', 'httpstcodunujjd']",worker u company-own starbuck locat plan strike one day today protest say illeg retali union organ httpstcodunujjd
73,73,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"meals company takeaway, grocery delivery firm getir european partnership httpstcogkfkmsyssl httpstcolfedcuwh",737.0,corporatenews,0,"['meal', 'compani', 'takeaway', ',', 'groceri', 'deliveri', 'firm', 'getir', 'european', 'partnership', 'httpstcogkfkmsyssl', 'httpstcolfedcuwh']","meal compani takeaway , groceri deliveri firm getir european partnership httpstcogkfkmsyssl httpstcolfedcuwh"
74,74,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,twitters ex-ceo jack dorsey says will not retake role httpstcoxqeoprrvva httpstcodzjrv,777.0,corporatenews,0,"['twitter', 'ex-ceo', 'jack', 'dorsey', 'say', 'retak', 'role', 'httpstcoxqeoprrvva', 'httpstcodzjrv']",twitter ex-ceo jack dorsey say retak role httpstcoxqeoprrvva httpstcodzjrv
