,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
46,46,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,shares taiwan semiconductor manufacturing company surged after warren buffetts berkshire hathaway disclosed that had purchased  billion stake one the worlds largest chipmakers httpstcocjgqidz,1058.0,corporatenews,0,"['share', 'taiwan', 'semiconductor', 'manufactur', 'compani', 'surg', 'warren', 'buffett', 'berkshir', 'hathaway', 'disclos', 'purchas', 'billion', 'stake', 'one', 'world', 'largest', 'chipmak', 'httpstcocjgqidz']",share taiwan semiconductor manufactur compani surg warren buffett berkshir hathaway disclos purchas billion stake one world largest chipmak httpstcocjgqidz
47,47,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"amazon planning lay off some , employees corporate and technology jobs, the new york times reports, citing anonymous sources with knowledge the matter httpstcopisloct httpstconooyxx",1111.0,corporatenews,0,"['amazon', 'plan', 'lay', ',', 'employe', 'corpor', 'technolog', 'job', ',', 'new', 'york', 'time', 'report', ',', 'cite', 'anonym', 'sourc', 'knowledg', 'matter', 'httpstcopisloct', 'httpstconooyxx']","amazon plan lay , employe corpor technolog job , new york time report , cite anonym sourc knowledg matter httpstcopisloct httpstconooyxx"
48,48,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"amazon planning lay off some , employees corporate and technology jobs, the new york times reports, citing anonymous sources with knowledge the matter httpstcoctuopqet",1123.0,corporatenews,0,"['amazon', 'plan', 'lay', ',', 'employe', 'corpor', 'technolog', 'job', ',', 'new', 'york', 'time', 'report', ',', 'cite', 'anonym', 'sourc', 'knowledg', 'matter', 'httpstcoctuopqet']","amazon plan lay , employe corpor technolog job , new york time report , cite anonym sourc knowledg matter httpstcoctuopqet"
49,49,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,has been brutal year for the leading companies silicon valley apples stock down about  and that makes the best performer the so-called faangs big tech httpstcowmjhnyxzwc,1126.0,corporatenews,0,"['brutal', 'year', 'lead', 'compani', 'silicon', 'valley', 'appl', 'stock', 'make', 'best', 'perform', 'so-cal', 'faang', 'big', 'tech', 'httpstcowmjhnyxzwc']",brutal year lead compani silicon valley appl stock make best perform so-cal faang big tech httpstcowmjhnyxzwc
50,50,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,take some risk off the table amazon founder jeff bezos recently warned consumers and businesses they should consider postponing large purchases the coming months the global economy contends with downturn and faces possible recession httpstcouqhvkiop httpstcoqikfpgls,1128.0,corporatenews,0,"['take', 'risk', 'tabl', 'amazon', 'founder', 'jeff', 'bezo', 'recent', 'warn', 'consum', 'busi', 'consid', 'postpon', 'larg', 'purchas', 'come', 'month', 'global', 'economi', 'contend', 'downturn', 'face', 'possibl', 'recess', 'httpstcouqhvkiop', 'httpstcoqikfpgl']",take risk tabl amazon founder jeff bezo recent warn consum busi consid postpon larg purchas come month global economi contend downturn face possibl recess httpstcouqhvkiop httpstcoqikfpgl
51,51,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"elon musk said was working at the absolute most amount from morning til night, seven days week when asked about his recent acquisition twitter and his leadership automaker tesla httpstcoeoxvoexlrg",1137.0,corporatenews,0,"['elon', 'musk', 'said', 'work', 'absolut', 'amount', 'morn', 'til', 'night', ',', 'seven', 'day', 'week', 'ask', 'recent', 'acquisit', 'twitter', 'leadership', 'automak', 'tesla', 'httpstcoeoxvoexlrg']","elon musk said work absolut amount morn til night , seven day week ask recent acquisit twitter leadership automak tesla httpstcoeoxvoexlrg"
52,52,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"while number major brands have announced advertising pauses twitter the wake elon musks acquisition, the platform has scored new buy from one notable billion-dollar business elon musks spacex httpstcoqgadkzuu",1141.0,corporatenews,0,"['number', 'major', 'brand', 'announc', 'advertis', 'paus', 'twitter', 'wake', 'elon', 'musk', 'acquisit', ',', 'platform', 'score', 'new', 'buy', 'one', 'notabl', 'billion-dollar', 'busi', 'elon', 'musk', 'spacex', 'httpstcoqgadkzuu']","number major brand announc advertis paus twitter wake elon musk acquisit , platform score new buy one notabl billion-dollar busi elon musk spacex httpstcoqgadkzuu"
53,53,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,the neighbourhood have ousted drummer brandon fried after was accused groping woman and apologized for it httpstcojtmmxasw,1153.0,corporatenews,0,"['neighbourhood', 'oust', 'drummer', 'brandon', 'fri', 'accus', 'grope', 'woman', 'apolog', 'httpstcojtmmxasw']",neighbourhood oust drummer brandon fri accus grope woman apolog httpstcojtmmxasw
54,54,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"heres the story behind the spectacular collapse crypto-exchange giant ftx, and its wunderkind ceo httpstcorirbmvj httpstcozwppky",1162.0,corporatenews,0,"['here', 'stori', 'behind', 'spectacular', 'collaps', 'crypto-exchang', 'giant', 'ftx', ',', 'wunderkind', 'ceo', 'httpstcorirbmvj', 'httpstcozwppki']","here stori behind spectacular collaps crypto-exchang giant ftx , wunderkind ceo httpstcorirbmvj httpstcozwppki"
55,55,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"elon musk said was working at the absolute most amount from morning til night, seven days week when asked about his recent acquisition twitter and his leadership automaker tesla httpstcowcihqowfy",1178.0,corporatenews,0,"['elon', 'musk', 'said', 'work', 'absolut', 'amount', 'morn', 'til', 'night', ',', 'seven', 'day', 'week', 'ask', 'recent', 'acquisit', 'twitter', 'leadership', 'automak', 'tesla', 'httpstcowcihqowfi']","elon musk said work absolut amount morn til night , seven day week ask recent acquisit twitter leadership automak tesla httpstcowcihqowfi"
56,56,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"ftx group says has filed for bankruptcy and its ceo has resigned, marking stunning downfall for one the biggest and most powerful players the crypto industry httpstconfdfkazd httpstcopbnfgkpj",1229.0,corporatenews,0,"['ftx', 'group', 'say', 'file', 'bankruptci', 'ceo', 'resign', ',', 'mark', 'stun', 'downfal', 'one', 'biggest', 'power', 'player', 'crypto', 'industri', 'httpstconfdfkazd', 'httpstcopbnfgkpj']","ftx group say file bankruptci ceo resign , mark stun downfal one biggest power player crypto industri httpstconfdfkazd httpstcopbnfgkpj"
57,57,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,tesla drivers will soon able take video call directly from their vehicles touchscreen dashboard httpstcopzhoahddzl httpstconqlvnyzj,1234.0,corporatenews,0,"['tesla', 'driver', 'soon', 'abl', 'take', 'video', 'call', 'directli', 'vehicl', 'touchscreen', 'dashboard', 'httpstcopzhoahddzl', 'httpstconqlvnyzj']",tesla driver soon abl take video call directli vehicl touchscreen dashboard httpstcopzhoahddzl httpstconqlvnyzj
58,58,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"man made run walmart rocky mount, north carolina, and came home , richer httpstcokvvggqudg",1287.0,corporatenews,0,"['man', 'made', 'run', 'walmart', 'rocki', 'mount', ',', 'north', 'carolina', ',', 'came', 'home', ',', 'richer', 'httpstcokvvggqudg']","man made run walmart rocki mount , north carolina , came home , richer httpstcokvvggqudg"
59,59,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"playbill, news outlet and guide for the broadway theater community and theatergoers, said friday left twitter after elon musk took over the platform httpstcoiyqjroymw",1289.0,corporatenews,0,"['playbil', ',', 'news', 'outlet', 'guid', 'broadway', 'theater', 'commun', 'theatergo', ',', 'said', 'friday', 'left', 'twitter', 'elon', 'musk', 'took', 'platform', 'httpstcoiyqjroymw']","playbil , news outlet guid broadway theater commun theatergo , said friday left twitter elon musk took platform httpstcoiyqjroymw"
60,60,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"two weeks after elon musk completed his acquisition twitter, the future the company has never looked less certain httpstcohnsfdbmpos",1376.0,corporatenews,0,"['two', 'week', 'elon', 'musk', 'complet', 'acquisit', 'twitter', ',', 'futur', 'compani', 'never', 'look', 'le', 'certain', 'httpstcohnsfdbmpo']","two week elon musk complet acquisit twitter , futur compani never look le certain httpstcohnsfdbmpo"
61,61,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"ftx launches voluntary bankruptcy proceedings and its ceo resigns, marking stunning downfall for one the most powerful players crypto httpstcoszekiaq",1430.0,corporatenews,0,"['ftx', 'launch', 'voluntari', 'bankruptci', 'proceed', 'ceo', 'resign', ',', 'mark', 'stun', 'downfal', 'one', 'power', 'player', 'crypto', 'httpstcoszekiaq']","ftx launch voluntari bankruptci proceed ceo resign , mark stun downfal one power player crypto httpstcoszekiaq"
62,62,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,this company wants make air travel sustainable httpstcoxbcerhso,1461.0,corporatenews,0,"['compani', 'want', 'make', 'air', 'travel', 'sustain', 'httpstcoxbcerhso']",compani want make air travel sustain httpstcoxbcerhso
63,63,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the world watching the worlds richest man destroy one the worlds most powerful communication platforms, just weeks after acquiring it and course, the world watching the spectacle unfold where else twitter analysis oliverdarcy httpstcodppzfsza",1479.0,corporatenews,0,"['world', 'watch', 'world', 'richest', 'man', 'destroy', 'one', 'world', 'power', 'commun', 'platform', ',', 'week', 'acquir', 'cours', ',', 'world', 'watch', 'spectacl', 'unfold', 'el', 'twitter', 'analysi', 'oliverdarci', 'httpstcodppzfsza']","world watch world richest man destroy one world power commun platform , week acquir cours , world watch spectacl unfold el twitter analysi oliverdarci httpstcodppzfsza"
64,64,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"twitter executives quit scrutiny mounts over twitters future and the erratic decisions its new owner, elon musk httpstcojqlypthh httpstcoexozowube",1499.0,corporatenews,0,"['twitter', 'execut', 'quit', 'scrutini', 'mount', 'twitter', 'futur', 'errat', 'decis', 'new', 'owner', ',', 'elon', 'musk', 'httpstcojqlypthh', 'httpstcoexozowub']","twitter execut quit scrutini mount twitter futur errat decis new owner , elon musk httpstcojqlypthh httpstcoexozowub"
65,65,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"twitters chief information security officer announced their resignation, vacating one the companys most critical roles just scrutiny mounting over the companys future httpstcocqizvt",1509.0,corporatenews,0,"['twitter', 'chief', 'inform', 'secur', 'offic', 'announc', 'resign', ',', 'vacat', 'one', 'compani', 'critic', 'role', 'scrutini', 'mount', 'compani', 'futur', 'httpstcocqizvt']","twitter chief inform secur offic announc resign , vacat one compani critic role scrutini mount compani futur httpstcocqizvt"
66,66,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,twitter has given blue check verified mark jesus christ  things are getting bit confusing twitter under elon musk donie reports the surge fake accounts twitter the paid verification system launches httpstcoprdwwtf,1522.0,corporatenews,0,"['twitter', 'given', 'blue', 'check', 'verifi', 'mark', 'jesu', 'christ', 'thing', 'get', 'bit', 'confus', 'twitter', 'elon', 'musk', 'doni', 'report', 'surg', 'fake', 'account', 'twitter', 'paid', 'verif', 'system', 'launch', 'httpstcoprdwwtf']",twitter given blue check verifi mark jesu christ thing get bit confus twitter elon musk doni report surg fake account twitter paid verif system launch httpstcoprdwwtf
67,67,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,this company wants make air travel sustainable httpstcoyfypgoguhu,1529.0,corporatenews,0,"['compani', 'want', 'make', 'air', 'travel', 'sustain', 'httpstcoyfypgoguhu']",compani want make air travel sustain httpstcoyfypgoguhu
68,68,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"facebook parent company meta laying off , employees media analyst sara fischer says the wave tech layoffs reminiscent the dot-com bubble httpstcoxskguca httpstcoqersqpov",1531.0,corporatenews,0,"['facebook', 'parent', 'compani', 'meta', 'lay', ',', 'employe', 'medium', 'analyst', 'sara', 'fischer', 'say', 'wave', 'tech', 'layoff', 'reminisc', 'dot-com', 'bubbl', 'httpstcoxskguca', 'httpstcoqersqpov']","facebook parent compani meta lay , employe medium analyst sara fischer say wave tech layoff reminisc dot-com bubbl httpstcoxskguca httpstcoqersqpov"
